NAME ------------------------------------------------------------------------------------- | ---- CALLS | -- TOTAL TIME MS | ---- AVG TIME MS
ExpansionQuestConfig::OnSend                                                               |         21 |           0.3800 |           0.0180
ExpansionQuestConfig::ValidateQuestConfiguration                                           |         21 |           0.1865 |           0.0088
ExpansionQuestModule::CheckAndDeleteObjectSet                                              |          2 |           0.0099 |           0.0049
ExpansionQuestModule::CheckAndSpawnObjectSet                                               |          2 |           0.2338 |           0.1169
ExpansionQuestModule::CleanupPlayerQuests                                                  |          1 |           5.5653 |           5.5653
ExpansionQuestModule::GetObjectiveProgressFromQuestData                                    |          2 |           1.4343 |           0.7171
ExpansionQuestModule::InitClientQuests                                                     |          1 |          20.9113 |          20.9113
ExpansionQuestModule::InitClientQuests_AutoAndAchievementQuests                            |          1 |           0.5733 |           0.5733
ExpansionQuestModule::InitClientQuests_Groups                                              |          1 |           0.0057 |           0.0057
ExpansionQuestModule::InitClientQuests_NormalQuests                                        |          1 |          10.8030 |          10.8030
ExpansionQuestModule::InitQuestSystemClient                                                |          1 |          24.2191 |          24.2191
ExpansionQuestModule::LoadObjectSets                                                       |          1 |           0.0141 |           0.0141
ExpansionQuestModule::OnClientDisconnect                                                   |          1 |           6.0652 |           6.0652
ExpansionQuestModule::OnInit                                                               |          1 |           0.0207 |           0.0207
ExpansionQuestModule::OnInvokeConnect                                                      |          1 |           0.0625 |           0.0625
ExpansionQuestModule::OnMissionFinish                                                      |          1 |           0.0145 |           0.0145
ExpansionQuestModule::OnMissionLoaded                                                      |          1 |         126.8590 |         126.8590
ExpansionQuestModule::OnMissionStart                                                       |          1 |          81.0090 |          81.0090
ExpansionQuestModule::ProcessUpdateAndSync                                                 |          2 |           1.2007 |           0.6003
ExpansionQuestModule::RemoveClientMarkers                                                  |          2 |           0.0360 |           0.0180
ExpansionQuestModule::SendClientQuestData                                                  |          1 |           5.3953 |           5.3953
ExpansionQuestModule::ServerModuleInit                                                     |          1 |          79.4197 |          79.4197
ExpansionQuestModule::UpdateQuestForQuestPlayers                                           |          2 |           1.5378 |           0.7689
ExpansionQuestModule::UpdateQuestObjectiveData                                             |          2 |           0.8185 |           0.4092
ExpansionQuestNPCAIDenis::OnPlayerLoaded                                                   |          1 |           0.6370 |           0.6370
ExpansionQuestNPCAIElias::OnPlayerLoaded                                                   |          1 |           0.8857 |           0.8857
ExpansionQuestObjectiveActionEvent::AssignObjectiveOnClasses                               |          1 |           0.2585 |           0.2585
ExpansionQuestObjectiveActionEvent::CanComplete                                            |          1 |           0.1030 |           0.1030
ExpansionQuestObjectiveActionEvent::DeassignObjectiveOnClasses                             |          2 |           0.4781 |           0.2390
ExpansionQuestObjectiveActionEvent::ExpansionQuestObjectiveEventBase                       |          1 |           0.0023 |           0.0023
ExpansionQuestObjectiveActionEvent::OnContinue                                             |          1 |           0.5321 |           0.5321
ExpansionQuestObjectiveActionEvent::OnObjectiveActionExecuted                              |          2 |           0.0146 |           0.0073
ExpansionQuestObjectiveActionEvent::RemoveObjectiveMarkers                                 |          1 |           0.2511 |           0.2511
ExpansionQuestObjectiveActionEvent::SetActionState                                         |          1 |           0.0331 |           0.0331
ExpansionQuestObjectiveActionEvent::SetExecutionCount                                      |          1 |           0.0310 |           0.0310
ExpansionQuestObjectiveData::OnRecieve                                                     |          4 |           0.0312 |           0.0078
ExpansionQuestObjectiveData::OnSend                                                        |          8 |           0.6702 |           0.0837
ExpansionQuestObjectiveTargetEvent::AssignObjectiveOnClasses                               |          1 |           0.2016 |           0.2016
ExpansionQuestObjectiveTargetEvent::CanComplete                                            |          1 |           0.1000 |           0.1000
ExpansionQuestObjectiveTargetEvent::DeassignObjectiveOnClasses                             |          2 |           0.5990 |           0.2995
ExpansionQuestObjectiveTargetEvent::ExpansionQuestObjectiveEventBase                       |          1 |           0.0022 |           0.0022
ExpansionQuestObjectiveTargetEvent::RemoveObjectiveMarkers                                 |          1 |           0.2661 |           0.2661
ExpansionQuestObjectiveTargetEvent::SetCount                                               |          1 |           0.0398 |           0.0398
ExpansionQuestPersistentData::GetQuestObjectiveByQuestIDAndIndex                           |          2 |           0.0185 |           0.0092
ExpansionQuestPersistentData::OnRead                                                       |          1 |           1.4073 |           1.4073
ExpansionQuestPersistentData::OnWrite                                                      |          2 |           4.3615 |           2.1807
ExpansionQuestPersistentData::Save                                                         |          1 |           3.3929 |           3.3929
ExpansionQuestPersistentQuestData::OnRead                                                  |          4 |           0.6805 |           0.1701
ExpansionQuestPersistentQuestData::OnWrite                                                 |          8 |           2.5740 |           0.3217
ExpansionQuestPersistentServerData::Save                                                   |          1 |           0.5234 |           0.5234
ExpansionQuestSettings::OnLoad                                                             |          1 |           1.0917 |           1.0917
ExpansionRespawnHandlerModule::CheckResumeSpawnSelection                                   |          1 |           0.0074 |           0.0074
ExpansionRespawnHandlerModule::Load                                                        |          1 |           0.1769 |           0.1769
ExpansionRespawnHandlerModule::OnInit                                                      |          1 |           0.0174 |           0.0174
ExpansionRespawnHandlerModule::OnInvokeConnect                                             |          1 |           0.0074 |           0.0074
ExpansionRespawnHandlerModule::OnMissionFinish                                             |          1 |           0.9417 |           0.9417
ExpansionRespawnHandlerModule::OnMissionStart                                              |          1 |           0.5592 |           0.5592
ExpansionRespawnHandlerModule::Save                                                        |          1 |           0.7203 |           0.7203
ExpansionSettings::Init                                                                    |          1 |           0.0207 |           0.0207
ExpansionSettings::ServerInit                                                              |          1 |         462.6250 |         462.6250
ExpansionVodnik::EEInit                                                                    |          1 |           0.0484 |           0.0484
ExpansionWorldObjectsModule::LoadObjectsFile                                               |          1 |           2.9702 |           2.9702
ExpansionWorldObjectsModule::OnInit                                                        |          1 |           0.0109 |           0.0109
ExpansionWorldObjectsModule::OnInvokeConnect                                               |          1 |           0.0035 |           0.0035
ExpansionWorldObjectsModule::OnMissionFinish                                               |          1 |           0.1767 |           0.1767
ExpansionWorldObjectsModule::OnMissionStart                                                |          1 |        5506.2100 |        5506.2100
ExpansionWorldObjectsModule::OnRPC                                                         |          1 |           0.0047 |           0.0047
ExpansionWorldObjectsModule::RestoreRemovedObjects                                         |          1 |           0.0052 |           0.0052
ExpansionWorldObjectsModule::WriteRemovedObjects                                           |          1 |           0.0048 |           0.0048
Expansion_Landrover::EEInit                                                                |          1 |           0.0478 |           0.0478
Expansion_Master_FSM_0::Update                                                             |     309450 |       28504.2000 |           0.0921
SurvivorBase::OnPlayerLoaded                                                               |          1 |           0.4437 |           0.4437
ZombieBase::AssignQuestObjective                                                           |          1 |           0.0038 |           0.0038
ZombieBase::DeassignQuestObjective                                                         |          2 |           0.0100 |           0.0050
eAIBase::UpdateTargets                                                                     |     309468 |        4427.7500 |           0.0143
eAIBase::eAI_PrioritizeTargets                                                             |      63306 |         141.0660 |           0.0022
eAIBase::eAI_SetAccuracy                                                                   |          6 |           0.1367 |           0.0227
eAIBase::eAI_SetDamageMultiplier                                                           |          3 |           0.0215 |           0.0071
eAIBase::eAI_SetThreatDistanceLimit                                                        |          6 |           0.0400 |           0.0066
eAICommandMove::PreAnimUpdate                                                              |     206340 |        5938.2800 |           0.0287
