NAME ------------------------------------------------------------------------------------- | ---- CALLS | -- TOTAL TIME MS | ---- AVG TIME MS
ExpansionQuestModule::UpdateQuestObjectiveData                                             |          2 |           0.7102 |           0.3551
ExpansionQuestNPCAIDenis::OnPlayerLoaded                                                   |          1 |           0.6890 |           0.6890
ExpansionQuestNPCAIElias::OnPlayerLoaded                                                   |          1 |           0.6458 |           0.6458
ExpansionQuestObjectiveActionEvent::AssignObjectiveOnClasses                               |          1 |           0.2526 |           0.2526
ExpansionQuestObjectiveActionEvent::CanComplete                                            |          1 |           0.1043 |           0.1043
ExpansionQuestObjectiveActionEvent::DeassignObjectiveOnClasses                             |          2 |           0.5188 |           0.2594
ExpansionQuestObjectiveActionEvent::ExpansionQuestObjectiveEventBase                       |          1 |           0.0023 |           0.0023
ExpansionQuestObjectiveActionEvent::OnContinue                                             |          1 |           0.5621 |           0.5621
ExpansionQuestObjectiveActionEvent::OnObjectiveActionExecuted                              |         11 |           0.1112 |           0.0101
ExpansionQuestObjectiveActionEvent::RemoveObjectiveMarkers                                 |          1 |           0.3717 |           0.3717
ExpansionQuestObjectiveActionEvent::SetActionState                                         |          1 |           0.0368 |           0.0368
ExpansionQuestObjectiveActionEvent::SetExecutionCount                                      |          1 |           0.0351 |           0.0351
ExpansionQuestObjectiveData::OnRecieve                                                     |         20 |           0.1907 |           0.0095
ExpansionQuestObjectiveData::OnSend                                                        |          8 |           1.0329 |           0.1291
ExpansionQuestObjectiveTargetEvent::AssignObjectiveOnClasses                               |          1 |           0.1845 |           0.1845
ExpansionQuestObjectiveTargetEvent::CanComplete                                            |          1 |           0.1047 |           0.1047
ExpansionQuestObjectiveTargetEvent::DeassignObjectiveOnClasses                             |          2 |           1.0186 |           0.5093
ExpansionQuestObjectiveTargetEvent::ExpansionQuestObjectiveEventBase                       |          1 |           0.0040 |           0.0040
ExpansionQuestObjectiveTargetEvent::RemoveObjectiveMarkers                                 |          1 |           0.4107 |           0.4107
ExpansionQuestObjectiveTargetEvent::SetCount                                               |          1 |           0.0679 |           0.0679
ExpansionQuestPersistentData::GetQuestObjectiveByQuestIDAndIndex                           |          2 |           0.0164 |           0.0082
ExpansionQuestPersistentData::OnRead                                                       |          5 |           7.9220 |           1.5844
ExpansionQuestPersistentData::OnWrite                                                      |          2 |           4.9892 |           2.4946
ExpansionQuestPersistentData::Save                                                         |          1 |           4.4126 |           4.4126
ExpansionQuestPersistentQuestData::OnRead                                                  |         20 |           3.9721 |           0.1986
ExpansionQuestPersistentQuestData::OnWrite                                                 |          8 |           3.3314 |           0.4164
ExpansionQuestPersistentServerData::Save                                                   |          1 |           0.6038 |           0.6038
ExpansionQuestSettings::OnLoad                                                             |          1 |           1.7589 |           1.7589
ExpansionRespawnHandlerModule::CheckResumeSpawnSelection                                   |          1 |           0.0080 |           0.0080
ExpansionRespawnHandlerModule::Load                                                        |          1 |           0.1730 |           0.1730
ExpansionRespawnHandlerModule::OnInit                                                      |          1 |           0.0296 |           0.0296
ExpansionRespawnHandlerModule::OnInvokeConnect                                             |          1 |           0.0156 |           0.0156
ExpansionRespawnHandlerModule::OnMissionFinish                                             |          1 |           2.3839 |           2.3839
ExpansionRespawnHandlerModule::OnMissionStart                                              |          1 |           0.5961 |           0.5961
ExpansionRespawnHandlerModule::Save                                                        |          1 |           1.6477 |           1.6477
ExpansionSettings::Init                                                                    |          1 |           0.0193 |           0.0193
ExpansionSettings::ServerInit                                                              |          1 |         379.9490 |         379.9490
ExpansionWorldObjectsModule::LoadObjectsFile                                               |          1 |           2.9171 |           2.9171
ExpansionWorldObjectsModule::OnInit                                                        |          1 |           0.0207 |           0.0207
ExpansionWorldObjectsModule::OnInvokeConnect                                               |          1 |           0.0031 |           0.0031
ExpansionWorldObjectsModule::OnMissionFinish                                               |          1 |           0.3562 |           0.3562
ExpansionWorldObjectsModule::OnMissionStart                                                |          1 |        5335.6200 |        5335.6200
ExpansionWorldObjectsModule::OnRPC                                                         |          1 |           0.0050 |           0.0050
ExpansionWorldObjectsModule::RestoreRemovedObjects                                         |          1 |           0.1635 |           0.1635
ExpansionWorldObjectsModule::WriteRemovedObjects                                           |          1 |           0.0044 |           0.0044
Expansion_Master_FSM_0::Update                                                             |    1150522 |           106511 |           0.0925
SurvivorBase::OnPlayerLoaded                                                               |          1 |           1.1593 |           1.1593
ZombieBase::AssignQuestObjective                                                           |          1 |           0.0039 |           0.0039
ZombieBase::DeassignQuestObjective                                                         |          2 |           0.0546 |           0.0273
eAIBase::UpdateTargets                                                                     |    1150540 |       17007.5000 |           0.0147
eAIBase::eAI_PrioritizeTargets                                                             |     235552 |         484.8840 |           0.0020
eAIBase::eAI_SetAccuracy                                                                   |          6 |           0.0980 |           0.0163
eAIBase::eAI_SetDamageMultiplier                                                           |          3 |           0.0282 |           0.0094
eAIBase::eAI_SetThreatDistanceLimit                                                        |          6 |           0.0475 |           0.0079
eAICommandMove::PreAnimUpdate                                                              |     767054 |       22392.2000 |           0.0291
