NAME ------------------------------------------------------------------------------------- | ---- CALLS | -- TOTAL TIME MS | ---- AVG TIME MS
ExpansionQuestObjectiveActionEvent::AssignObjectiveOnClasses                               |          2 |           0.3920 |           0.1960
ExpansionQuestObjectiveActionEvent::CanComplete                                            |          2 |           0.1869 |           0.0934
ExpansionQuestObjectiveActionEvent::DeassignObjectiveOnClasses                             |          4 |           0.9385 |           0.2346
ExpansionQuestObjectiveActionEvent::ExpansionQuestObjectiveEventBase                       |          2 |           0.0050 |           0.0025
ExpansionQuestObjectiveActionEvent::OnContinue                                             |          2 |           1.0584 |           0.5292
ExpansionQuestObjectiveActionEvent::OnObjectiveActionExecuted                              |        173 |           2.3042 |           0.0133
ExpansionQuestObjectiveActionEvent::RemoveObjectiveMarkers                                 |          2 |           0.2368 |           0.1184
ExpansionQuestObjectiveActionEvent::SetActionState                                         |          2 |           0.0693 |           0.0346
ExpansionQuestObjectiveActionEvent::SetExecutionCount                                      |          2 |           0.0682 |           0.0341
ExpansionQuestObjectiveData::OnRecieve                                                     |         24 |           0.1572 |           0.0065
ExpansionQuestObjectiveData::OnSend                                                        |         24 |           3.6678 |           0.1528
ExpansionQuestObjectiveTargetEvent::AssignObjectiveOnClasses                               |          2 |           0.3667 |           0.1833
ExpansionQuestObjectiveTargetEvent::CanComplete                                            |          2 |           0.1765 |           0.0882
ExpansionQuestObjectiveTargetEvent::DeassignObjectiveOnClasses                             |          4 |           1.1716 |           0.2929
ExpansionQuestObjectiveTargetEvent::ExpansionQuestObjectiveEventBase                       |          2 |           0.0050 |           0.0025
ExpansionQuestObjectiveTargetEvent::RemoveObjectiveMarkers                                 |          2 |           0.2852 |           0.1426
ExpansionQuestObjectiveTargetEvent::SetCount                                               |          2 |           0.0661 |           0.0330
ExpansionQuestPersistentData::GetQuestObjectiveByQuestIDAndIndex                           |          4 |           0.0361 |           0.0090
ExpansionQuestPersistentData::OnRead                                                       |          6 |           7.7009 |           1.2834
ExpansionQuestPersistentData::OnWrite                                                      |          6 |          16.3089 |           2.7181
ExpansionQuestPersistentData::Save                                                         |          3 |          14.8297 |           4.9432
ExpansionQuestPersistentQuestData::OnRead                                                  |         24 |           4.1656 |           0.1735
ExpansionQuestPersistentQuestData::OnWrite                                                 |         24 |          12.2230 |           0.5092
ExpansionQuestPersistentServerData::Save                                                   |          1 |           0.7192 |           0.7192
ExpansionQuestSettings::OnLoad                                                             |          1 |           1.2821 |           1.2821
ExpansionRespawnHandlerModule::CheckResumeSpawnSelection                                   |          2 |           0.0218 |           0.0109
ExpansionRespawnHandlerModule::EndSpawnSelection                                           |          1 |           1.2170 |           1.2170
ExpansionRespawnHandlerModule::Exec_SelectSpawn                                            |          1 |           2.5653 |           2.5653
ExpansionRespawnHandlerModule::GetTerritoryList                                            |          1 |           0.0121 |           0.0121
ExpansionRespawnHandlerModule::Load                                                        |          1 |           0.2579 |           0.2579
ExpansionRespawnHandlerModule::OnInit                                                      |          1 |           0.0507 |           0.0507
ExpansionRespawnHandlerModule::OnInvokeConnect                                             |          3 |           0.0208 |           0.0069
ExpansionRespawnHandlerModule::OnMissionFinish                                             |          1 |           0.9581 |           0.9581
ExpansionRespawnHandlerModule::OnMissionStart                                              |          1 |           0.6361 |           0.6361
ExpansionRespawnHandlerModule::OnRPC                                                       |          1 |           2.9310 |           2.9310
ExpansionRespawnHandlerModule::ProcessCooldown                                             |          1 |           0.0048 |           0.0048
ExpansionRespawnHandlerModule::RPC_SelectSpawn                                             |          1 |           2.7673 |           2.7673
ExpansionRespawnHandlerModule::ResetItemWetness                                            |          1 |           0.0372 |           0.0372
ExpansionRespawnHandlerModule::Save                                                        |          3 |           2.5439 |           0.8479
ExpansionRespawnHandlerModule::StartSpawnSelection                                         |          1 |           1.3472 |           1.3472
ExpansionSettings::Init                                                                    |          1 |           0.0192 |           0.0192
ExpansionSettings::ServerInit                                                              |          1 |         355.0350 |         355.0350
ExpansionWorldObjectsModule::LoadObjectsFile                                               |          1 |           2.3849 |           2.3849
ExpansionWorldObjectsModule::OnInit                                                        |          1 |           0.0122 |           0.0122
ExpansionWorldObjectsModule::OnInvokeConnect                                               |          3 |           0.0145 |           0.0048
ExpansionWorldObjectsModule::OnMissionFinish                                               |          1 |           0.2125 |           0.2125
ExpansionWorldObjectsModule::OnMissionStart                                                |          1 |        5294.4600 |        5294.4600
ExpansionWorldObjectsModule::OnRPC                                                         |          2 |           0.0112 |           0.0056
ExpansionWorldObjectsModule::RestoreRemovedObjects                                         |          1 |           0.0062 |           0.0062
ExpansionWorldObjectsModule::WriteRemovedObjects                                           |          3 |           0.0182 |           0.0060
Expansion_Fighting_FSM_0::Update                                                           |        470 |          40.8821 |           0.0869
Expansion_Master_FSM_0::Update                                                             |     708308 |       74993.8000 |           0.1058
Land_Lighthouse::Land_Lighthouse                                                           |          4 |           0.0166 |           0.0041
Land_Lighthouse::OnSettingsUpdated                                                         |          4 |           0.0226 |           0.0056
Land_Lighthouse::~Land_Lighthouse                                                          |          3 |           0.0160 |           0.0053
OffroadHatchback::EEInit                                                                   |          1 |           0.0536 |           0.0536
OffroadHatchback::Expansion_EngineStart#1217052                                            |          1 |           0.1832 |           0.1832
SurvivorBase::OnPlayerLoaded                                                               |          3 |           1.4721 |           0.4907
ZombieBase::AssignQuestObjective                                                           |          2 |           0.0074 |           0.0037
ZombieBase::DeassignQuestObjective                                                         |          4 |           0.0436 |           0.0109
eAIBase::UpdateTargets                                                                     |     708378 |       12143.2000 |           0.0171
eAIBase::eAI_PrioritizeTargets                                                             |     146826 |         371.9830 |           0.0025
eAIBase::eAI_SetAccuracy                                                                   |         11 |           0.2028 |           0.0184
eAIBase::eAI_SetDamageMultiplier                                                           |          8 |           0.1073 |           0.0134
eAIBase::eAI_SetThreatDistanceLimit                                                        |         11 |           0.1134 |           0.0103
eAICommandMove::PreAnimUpdate                                                              |     480982 |       20347.2000 |           0.0423
eAI_SurvivorF_Frida::OnPlayerLoaded                                                        |          1 |           0.5508 |           0.5508
eAI_SurvivorF_Keiko::OnPlayerLoaded                                                        |          1 |           0.7377 |           0.7377
eAI_SurvivorF_Naomi::OnPlayerLoaded                                                        |          1 |           0.4648 |           0.4648
eAI_SurvivorM_Cyril::OnPlayerLoaded                                                        |          1 |           0.5117 |           0.5117
eAI_SurvivorM_Rolf::OnPlayerLoaded                                                         |          1 |           0.4474 |           0.4474
